"regulatoryGene"	"targetGene"	"weight"
"ENSG00000275993"	"ENSG00000139292"	0.00019900078774662
"ENSG00000249853"	"ENSG00000274370"	0.000197502027602139
"ENSG00000148795"	"ENSG00000274383"	0.000195843789957699
"ENSG00000237857"	"ENSG00000109846"	0.000195243555841466
"ENSG00000172568"	"ENSG00000280727"	0.000191462134911345
"ENSG00000262543"	"ENSG00000254656"	0.000189700599172296
"ENSG00000109846"	"ENSG00000225527"	0.000187666942787117
"ENSG00000269867"	"ENSG00000274383"	0.000187319466010177
"ENSG00000128710"	"ENSG00000261888"	0.000187198387185004
"ENSG00000139292"	"ENSG00000137868"	0.000185443724915075
"ENSG00000176716"	"ENSG00000253347"	0.00018500144856854
"ENSG00000261888"	"ENSG00000258949"	0.000184029543394315
"ENSG00000274370"	"ENSG00000177551"	0.000183125434978138
"ENSG00000225527"	"ENSG00000181085"	0.000180857009951292
"ENSG00000235436"	"ENSG00000106536"	0.000176148806433482
"ENSG00000275993"	"ENSG00000174279"	0.000173041661227021
"ENSG00000269867"	"ENSG00000274370"	0.00017268302558545
"ENSG00000174279"	"ENSG00000198785"	0.000171142822580912
"ENSG00000258949"	"ENSG00000106536"	0.000170197826829611
"ENSG00000269867"	"ENSG00000181085"	0.000169015816008026
"ENSG00000254656"	"ENSG00000181085"	0.000167584877869299
"ENSG00000274383"	"ENSG00000237857"	0.000161521058701062
"ENSG00000106536"	"ENSG00000177551"	0.000159965066289062
"ENSG00000269867"	"ENSG00000174279"	0.000155536309789639
"ENSG00000223403"	"ENSG00000174279"	0.000155227085408055
"ENSG00000253347"	"ENSG00000275993"	0.000154332891150328
"ENSG00000269867"	"ENSG00000148795"	0.000150642487787946
"ENSG00000198739"	"ENSG00000109846"	0.000150406458379017
"ENSG00000109846"	"ENSG00000249853"	0.000149438549327198
"ENSG00000106536"	"ENSG00000164099"	0.000147124723199518
"ENSG00000254656"	"ENSG00000160808"	0.000145535544657563
"ENSG00000105357"	"ENSG00000128710"	0.000145178142227991
"ENSG00000274383"	"ENSG00000262543"	0.000142036095629178
"ENSG00000198785"	"ENSG00000237857"	0.000139375428215448
"ENSG00000262543"	"ENSG00000197099"	0.000137198695374822
"ENSG00000177551"	"ENSG00000174279"	0.000135578336555087
"ENSG00000274383"	"ENSG00000151779"	0.000133899422305101
