"regulatoryGene"	"targetGene"	"weight"
"ENSG00000274383"	"ZNF140"	0.00302880458994526
"GLUL"	"SIK1B"	0.00302791239187914
"SLC43A2"	"LGR5"	0.00302495728560441
"LOC101927418"	"ENSG00000236031"	0.00302309328661889
"CMYA5"	"CPOX"	0.00302252145304847
"ENSG00000223969"	"STRA6"	0.00302012351713604
"ENSG00000277767"	"DPY19L2P4"	0.00301754683396883
"PRSS12"	"ENSG00000239855"	0.00301707557320257
"ENSG00000176716"	"ENSG00000256001"	0.003015658728174
"STRA6"	"ENSG00000261353"	0.00301384378541939
"POU6F2"	"TOB1-AS1"	0.0030082884340385
